,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
236,452,Williams Neco,DL,8.0,0.0,4.59,4.5,4.59,27,3,27,0.87,0.5,0.87,0,0,0,0.59,0.33,0.59,1540,118,1540,57.04,39.33,57.04,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,0.0,3.0,10.0,0.6279,1082.0,30.0,38.0,50.0,27.0,0.0,0.0,5.0,4.5,4.5625,4.0,4.5,5.0,0.0,3.5,4.5,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,5.0,3.5,3.5,3.5,3.0,3.0,4.0,5.0,7.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8
237,453,Thomas Luke,DL,6.0,0.0,4.59,5.0,4.41,11,1,16,0.8,0.0,0.82,0,0,0,0.73,0.0,0.81,721,30,1171,65.55,30.0,73.19,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6805,577.0,22.0,13.0,48.53,6.0,0.0,0.0,0.0,5.0,4.625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.0,5.0,4.5,4.5,5.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,0.0,0.0,1,4
238,454,Koch Robin,DC,9.0,9.0,4.59,4.71,4.53,28,7,37,1.02,0.7,0.99,0,0,0,1.0,1.0,0.95,2457,614,3160,87.75,87.71,85.41,0.0,0.0,0.0,1000.0,3.5,0.0,0.0,0.0,0.0,0.0,2.0,0.7593,1554.0,40.0,24.0,58.3,30.0,0.0,0.0,4.25,4.625,4.722222222222222,4.0,5.0,4.5,5.0,6.0,4.5,4.0,0.0,5.5,4.0,5.5,5.0,4.0,3.0,4.0,6.0,3.5,3.0,4.0,4.0,6.0,5.0,5.0,2.0,5.0,4.5,6.0,4.5,6.0,4.0,5.0,4.5,3.5,4.5,3.0,5.5,0.0,5.5,4,9
239,455,Matip Joël,DC,5.0,10.0,4.58,0.0,5.39,12,0,22,1.0,0.0,1.34,0,0,2,0.83,0.0,0.91,913,0,1813,76.08,0.0,82.41,0.0,907.0,6.5,1000.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8569,837.0,12.0,7.0,50.0,8.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,0.0,3.0,4.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,4.5,8.0,6.5,0.0,5.0,6.0,7.5,5.0,6.0,6.0,0,4
240,456,Mepham Chris,DC,7.0,8.0,4.57,0.0,4.57,21,0,21,1.21,0.0,1.21,0,0,0,0.9,0.0,0.9,1748,0,1748,83.24,0.0,83.24,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7909,1005.0,20.0,16.0,61.29,15.0,0.0,0.0,5.5,4.0,4.583333333333333,0.0,0.0,0.0,4.0,2.5,5.0,6.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,4.0,4.5,5.0,5.0,5.0,5.5,5.5,5.0,0.0,5.5,5.5,2.0,3.0,2.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
241,457,Gilmour Billy,MD,3.0,5.0,4.57,0.0,4.58,7,0,13,0.53,0.0,0.73,0,0,0,0.29,0.0,0.54,161,0,600,23.0,0.0,46.15,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7943,172.0,1.0,0.0,12.5,1.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,3.5,5.0,0.0,5.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,5.0,0.0,5.0,0.0,6.0,0.0,0,1
242,458,McKenna Scott,DC,7.0,10.0,4.56,0.0,4.56,18,0,18,1.19,0.0,1.19,0,0,0,0.94,0.0,0.94,1462,0,1462,81.22,0.0,81.22,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7533,844.0,10.0,8.0,58.62,8.0,0.0,0.0,5.5,0.0,5.375,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,5.5,0.0,0.0,0.0,0.0,5.5,3.0,6.5,5.5,5.0,5.5,3.0,4.0,0.0,2.5,2.5,4.5,4.5,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4
243,460,Cook Steve,DC,1.0,3.0,4.54,0.0,4.54,12,0,12,1.16,0.0,1.16,0,0,0,0.92,0.0,0.92,958,0,958,79.83,0.0,79.83,0.0,0.0,0.0,1000.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.7808,568.0,12.0,4.0,69.09,5.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,5.0,5.5,5.0,3.0,3.5,0.0,3.5,0.0,3.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
244,461,Zemura Jordan,DL,7.0,8.0,4.53,0.0,4.53,19,0,19,1.1,0.0,1.1,0,0,0,0.89,0.0,0.89,1456,0,1456,76.63,0.0,76.63,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,1.0,3.0,7.0,0.6874,857.0,16.0,23.0,50.32,17.0,0.0,0.0,0.0,5.0,4.666666666666667,0.0,0.0,0.0,5.0,3.0,5.0,4.5,5.5,5.0,0.0,0.0,3.0,4.0,5.0,0.0,3.0,4.0,0.0,5.5,0.0,5.0,6.5,0.0,5.0,5.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6
245,463,Diego Carlos,DC,1.0,1.0,4.5,0.0,5.09,2,0,11,1.41,0.0,0.97,0,0,1,1.0,0.0,1.0,179,0,933,89.5,0.0,84.82,0.0,933.0,7.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.804,140.0,1.0,0.0,44.44,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.5,4.5,6.0,5.5,4.5,5.5,5.0,4.0,7.0,5.0,0,0
246,464,McArthur James,MD,1.0,1.0,4.5,0.0,5.36,1,0,7,0.0,0.0,0.85,0,0,0,0.0,0.0,0.29,9,0,279,9.0,0.0,39.86,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.5,6.5,0.0,4.5,5.0,5.5,1,1
247,472,Zabarnyi Illia,DC,3.0,7.0,4.5,0.0,4.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5,0,5,5.0,0.0,5.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
248,473,Smith Adam,DL,9.0,9.0,4.48,4.44,4.48,28,9,28,0.74,0.46,0.74,0,0,0,1.0,1.0,1.0,2385,747,2385,85.18,83.0,85.18,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,1.0,2.0,6.0,0.7157,1244.0,17.0,21.0,46.6,26.0,0.0,0.0,5.0,4.5,4.444444444444445,4.5,4.5,5.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,4.0,4.0,4.0,6.5,4.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,3.5,5.0,5.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9
249,476,Kristiansen Victor,DL,7.0,7.0,4.42,4.0,4.42,6,1,6,0.86,0.0,0.86,0,0,0,1.0,1.0,1.0,501,60,501,83.5,60.0,83.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7003,362.0,2.0,15.0,60.94,6.0,0.0,0.0,0.0,4.0,4.4,4.0,0.0,0.0,0.0,4.5,3.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5
250,479,Bree James,DL,4.0,7.0,4.33,0.0,4.33,3,0,3,0.76,0.0,0.76,0,0,0,0.67,0.0,0.67,201,0,201,67.0,0.0,67.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129,143.0,4.0,1.0,68.42,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
251,481,Niakhaté Moussa,DC,4.0,4.0,4.3,4.25,4.3,5,2,5,0.91,1.06,0.91,0,0,0,1.0,1.0,1.0,432,180,432,86.4,90.0,86.4,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7981,181.0,4.0,2.0,43.9,7.0,0.0,0.0,0.0,4.25,4.25,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
252,482,Ajer Kristoffer,DC,5.0,0.0,4.28,0.0,4.94,9,0,18,1.56,0.0,1.47,0,0,1,1.0,0.0,1.0,766,0,1501,85.11,0.0,83.39,0.0,1501.0,8.0,1000.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7498,431.0,7.0,8.0,49.28,5.0,0.0,0.0,4.5,0.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,6.0,2.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,4.5,0.0,6.0,6.0,6.0,4.5,0,3
253,485,Evans Jonny,DC,3.0,3.0,4.15,0.0,4.61,10,0,18,1.27,0.0,1.14,0,0,0,0.9,0.0,0.89,811,0,1408,81.1,0.0,78.22,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,754.0,16.0,4.0,61.82,7.0,0.0,0.0,4.5,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,2.0,0.0,3.0,5.0,5.0,4.0,2.5,4.5,6.0,5.0,4.0,0.0,0.0,0.0,0.0,5.5,5.0,1,1
254,486,Tanganga Japhet,DC,1.0,2.0,3.75,0.0,3.75,2,0,2,0.35,0.0,0.35,0,0,0,1.0,0.0,1.0,143,0,143,71.5,0.0,71.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8945,109.0,2.0,2.0,57.14,3.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
255,489,Bertrand Ryan,DL,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
256,490,Jones Phil,DC,1.0,1.0,0.0,0.0,4.83,0,0,3,0.0,0.0,0.76,0,0,0,0.0,0.0,0.33,0,0,71,0.0,0.0,23.67,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,4.0,0,0
257,491,Arter Harry,MD,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
258,499,Dummett Paul,DC,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
259,500,Ferguson Nathan,DC,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
260,501,Arthur,MD,1.0,1.0,0.0,0.0,5.43,0,0,7,0.0,0.0,0.67,0,0,0,0.0,0.0,0.71,0,0,416,0.0,0.0,59.43,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,0.0,6.5,5.0,5.5,0,0
261,502,Vestergaard Jannik,DC,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
262,509,Williams Brandon,DL,1.0,1.0,0.0,0.0,4.33,0,0,3,0.0,0.0,1.15,0,0,0,0.0,0.0,0.67,0,0,186,0.0,0.0,62.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,0,0
263,511,Dallas Stuart,DL,1.0,1.0,0.0,0.0,5.08,0,0,6,0.0,0.0,1.02,0,0,0,0.0,0.0,1.0,0,0,495,0.0,0.0,82.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,6.5,6.0,5.0,0,0
264,513,Ashby Harrison,DL,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
265,514,Moder Jakub,MD,1.0,1.0,0.0,0.0,5.0,0,0,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,17,0.0,0.0,8.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0
266,516,Livramento Tino,DL,1.0,1.0,0.0,0.0,4.5,0,0,6,0.0,0.0,1.26,0,0,0,0.0,0.0,0.67,0,0,298,0.0,0.0,49.67,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,2.0,5.0,5.0,0,0
267,521,Richards Omar,DL,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
268,523,Zidane Iqbal Zidane,MD,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
269,524,Ramsay Calvin,DL,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
270,527,Greenwood Ben,DL,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
271,531,Trevitt Ryan,MD,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
272,533,Luizão,DC,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
273,535,Braybrooke Sammy,MD,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
274,561,Munetsi Marshall,MD,19.0,19.0,5.58,6.4,5.56,25,5,35,1.03,0.82,1.07,6,2,8,0.88,1.0,0.89,1941,438,2732,77.64,87.6,78.06,324.0,342.0,6.5,3.17,7.5,0.0,0.0,0.0,3.0,2.0,6.0,0.7419,982.0,19.0,20.0,52.11,44.0,0.0,0.0,0.0,6.25,6.0,7.5,6.0,5.5,6.0,7.0,0.0,7.0,5.5,5.0,4.5,5.5,7.0,4.0,6.0,6.5,5.0,0.0,0.0,5.5,6.0,0.0,4.5,4.5,5.0,7.0,6.0,4.5,4.5,4.0,4.0,8.0,6.0,0.0,5.0,6.5,5.5,5.5,0.0,4,9
275,566,Nuno Tavares,DL,16.0,23.0,4.94,4.42,4.86,25,6,33,1.24,1.2,1.13,6,1,7,0.84,1.0,0.85,2028,540,2579,81.12,90.0,78.15,338.0,368.0,5.0,2.67,8.0,0.0,0.0,2.0,0.0,4.0,25.0,0.7902,1682.0,14.0,22.0,40.69,31.0,0.0,0.0,0.0,4.375,4.444444444444445,5.0,4.5,3.0,5.0,3.0,6.0,0.0,2.5,5.5,5.5,0.0,0.0,6.5,6.5,5.0,5.0,3.5,4.5,4.5,3.0,0.0,5.0,4.5,5.5,6.0,7.0,5.0,5.0,7.0,4.5,4.5,0.0,4.5,6.0,5.0,0.0,3.5,0.0,4,9
