,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
10,236,Ramsdale Aaron,G,17.0,21.0,5.53,5.53,5.35,29,29,42,0.94,0.94,0.93,0,0,0,1.0,1.0,1.0,2610,2610,3780,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,16.0,4.5,5.75,5.45,6.0,6.0,6.0,5.0,5.0,5.5,4.5,4.5,4.0,8.0,5.5,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.5,5.0,6.0,6.0,7.5,4.0,5.0,5.5,5.5,4.5,6.0,5.0,4.5,5.0,5.5,6.0,5.5,4.0,4.0,0.0,4,10,16.685293057761996,-0.3147069422380042
11,237,Hennessey Wayne,G,7.0,7.0,5.5,0.0,5.5,2,0,2,0.71,0.0,0.71,0,0,0,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6.531191650372973,-0.468808349627027
12,244,Neto,G,15.0,16.0,5.47,5.45,5.5,19,10,20,1.14,1.36,1.11,0,0,0,1.0,1.0,1.0,1665,900,1755,87.63,90.0,87.75,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,22.0,6.0,5.5,5.45,5.0,4.5,7.0,5.5,3.0,7.5,6.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,5.0,6.0,6.5,7.0,5.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4,10,14.7160877541036,-0.2839122458963992
13,247,Fabianski Lukasz,G,15.0,19.0,5.42,6.5,5.47,25,1,35,0.8,0.0,1.02,0,0,0,1.0,1.0,1.0,2123,90,3023,84.92,90.0,86.37,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,34.0,6.5,6.5,5.571428571428571,6.5,0.0,0.0,0.0,5.5,5.0,5.5,5.0,6.0,5.5,5.0,4.5,4.0,6.0,5.5,5.0,6.0,6.5,6.5,5.0,7.0,4.5,0.0,4.5,5.5,6.0,4.0,6.0,5.0,4.0,8.0,6.0,5.5,7.5,4.0,5.0,5.0,4.0,1,7,14.931891230955,-0.06810876904500063
14,250,Forster Fraser,G,7.0,8.0,5.36,0.0,5.09,7,0,16,1.35,0.0,1.4,0,0,0,1.0,0.0,1.0,630,0,1440,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,5.833333333333333,5.5,0.0,5.0,7.0,5.5,6.5,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.5,8.0,2.5,4.0,5.5,3,6,11.057131097428964,4.0571310974289645
15,251,Meslier Illan,G,16.0,19.0,5.36,5.36,5.33,29,29,39,1.29,1.29,1.32,0,0,0,1.0,1.0,1.0,2610,2610,3475,90.0,90.0,89.1,0.0,0.0,0.0,1000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,21.0,6.5,5.25,5.3,3.5,7.0,5.0,5.5,6.0,6.0,4.5,4.5,6.0,5.0,4.0,8.0,6.0,4.0,5.0,8.5,4.0,3.5,5.0,5.0,7.0,5.5,5.0,3.0,5.5,5.5,6.5,5.0,6.5,6.0,6.0,5.0,3.0,8.0,3.5,6.0,6.0,5.0,4,10,15.699274870991687,-0.3007251290083133
16,252,José Sá,G,17.0,19.0,5.36,5.36,5.31,29,29,39,1.33,1.33,1.32,0,0,0,1.0,1.0,1.0,2610,2610,3465,90.0,90.0,88.85,0.0,0.0,0.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,5.0,5.5,5.5,6.0,2.5,6.0,7.5,6.0,4.5,5.5,6.5,3.5,7.0,5.0,6.5,6.0,4.0,5.0,5.0,2.5,5.0,7.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5.5,8.0,5.0,5.0,0.0,6.0,5.0,6.0,2.0,5.0,6.0,4.0,4,10,16.03856632818511,-0.9614336718148913
17,257,Lloris Hugo,G,14.0,21.0,5.32,6.0,5.41,22,1,35,1.31,0.0,1.2,0,0,0,1.0,1.0,1.0,1980,90,3150,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,6.17,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,7.0,3.0,0.0,5.0,5.5,5.0,4.0,6.5,5.0,7.0,4.0,6.0,2.5,5.5,5.5,6.5,6.0,4.0,5.0,5.0,6.0,5.0,5.0,6.0,5.5,8.0,5.0,4.5,1,4,13.92051750789835,-0.07948249210165059
18,259,de Gea David,G,15.0,21.0,5.26,5.26,5.14,27,27,38,1.59,1.59,1.48,0,0,0,1.0,1.0,1.0,2430,2430,3420,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,4.5,4.0,5.0,4.5,0.0,6.5,1.0,0.0,6.5,7.5,5.5,4.0,4.5,7.0,6.0,6.0,7.0,3.5,6.5,4.5,6.0,6.0,5.0,2.5,4.0,6.0,5.5,6.0,7.0,6.5,2.5,4.5,5.5,6.0,2.5,6.5,4.5,5.0,5.0,5.0,3.0,3,8,14.431870625566894,-0.5681293744331057
19,263,Henderson Dean,G,7.0,13.0,5.25,0.0,5.25,18,0,18,1.93,0.0,1.93,0,0,0,1.0,0.0,1.0,1620,0,1620,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,14.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.5,0.0,6.0,3.5,3.0,8.0,8.0,5.0,5.0,3.0,5.0,0.0,3.5,1.0,6.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6.820258540160969,-0.17974145983903078
20,271,Pickford Jordan,G,13.0,17.0,5.21,5.1,5.2,28,21,40,1.29,1.11,1.35,0,0,0,1.0,1.0,1.0,2520,1890,3600,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,25.0,5.75,5.375,5.05,4.5,6.0,6.0,5.0,4.5,6.0,3.5,6.0,4.0,5.0,3.5,5.5,5.0,3.5,4.0,8.0,6.0,5.5,5.0,4.5,6.0,0.0,2.5,8.0,6.0,6.0,6.5,4.0,6.0,0.0,5.0,7.0,7.0,5.0,5.5,7.0,5.0,5.5,4,10,15.385744090266265,2.3857440902662645
21,282,Sánchez Robert,G,7.0,18.0,5.14,0.0,5.26,22,0,33,1.09,0.0,1.03,0,0,0,1.0,0.0,1.0,1980,0,2970,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,6.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.5,3.5,6.0,4.0,6.0,5.0,3.5,7.0,4.0,5.5,7.0,4.0,5.0,4.0,5.0,5.5,0.0,0.0,5.0,4.0,6.0,6.5,6.0,6.0,5.0,5.5,7.0,6.0,5.0,6.0,6.0,5.0,4.0,0,5,9.439936830839262,2.4399368308392617
22,291,Mendy Édouard,G,7.0,7.0,5.11,0.0,5.03,9,0,20,1.19,0.0,1.16,0,0,0,0.89,0.0,0.95,765,0,1755,85.0,0.0,87.75,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,6.5,2.5,5.0,6.5,5.5,5.0,4.5,5.5,6.0,5.5,6.0,2.5,0.0,0,0,6.543522179451626,-0.4564778205483737
23,308,Ederson,G,16.0,21.0,5.07,5.07,5.1,28,28,39,0.87,0.87,0.83,0,0,0,1.0,1.0,1.0,2520,2520,3510,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,5.0,5.166666666666667,4.944444444444445,4.5,0.0,5.0,6.0,5.0,4.0,5.5,5.0,5.5,4.0,6.0,4.5,4.5,6.0,5.5,7.0,4.5,4.0,4.5,5.5,6.0,6.0,4.0,4.0,6.0,4.0,4.0,5.5,6.0,4.0,4.0,6.0,6.0,5.0,5.5,4.5,6.0,5.5,3,9,15.644423674058132,-0.3555763259418683
24,309,Bazunu Gavin,G,15.0,16.0,5.07,5.07,5.07,29,29,29,1.21,1.21,1.21,0,0,0,1.0,1.0,1.0,2610,2610,2610,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,4.5,5.5,5.35,5.5,4.0,7.5,5.0,5.5,7.0,4.0,3.0,6.0,6.0,4.0,5.5,2.5,6.0,2.5,5.0,5.5,6.5,6.0,4.5,4.5,5.0,4.0,5.0,6.0,6.0,5.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,14.090961825760235,-0.9090381742397646
25,326,Ward Danny,G,7.0,16.0,5.02,0.0,5.06,26,0,27,1.43,0.0,1.42,0,0,0,1.0,0.0,1.0,2340,0,2430,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,4.5,5.5,4.875,0.0,0.0,4.0,7.0,4.5,4.0,6.0,5.0,4.5,4.0,4.5,6.0,3.5,7.5,7.0,6.0,7.5,6.5,6.0,4.5,6.5,2.5,0.0,4.0,4.5,4.0,4.0,2.5,4.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,11.188466003252163,4.188466003252163
26,343,Olsen Robin,G,7.0,8.0,5.0,0.0,4.75,3,0,4,1.0,0.0,0.96,0,0,0,0.67,0.0,0.75,235,0,325,78.33,0.0,81.25,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.923054342998135,-1.0769456570018647
27,346,Rodák Marek,G,7.0,7.0,5.0,0.0,5.0,2,0,2,0.71,0.0,0.71,0,0,0,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.891264903930352,-1.1087350960696476
28,350,Iversen Daniel,G,13.0,13.0,5.0,5.25,5.0,3,2,3,0.87,1.06,0.87,0,0,0,1.0,1.0,1.0,270,180,270,90.0,90.0,90.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,5.25,5.25,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,10.634810895777623,-2.3651891042223774
29,374,Navas Keylor,G,13.0,17.0,4.94,4.94,5.11,9,8,14,1.31,1.4,1.18,0,0,0,1.0,1.0,1.0,810,720,1253,90.0,90.0,89.5,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,4.625,4.9375,4.5,4.5,5.0,4.5,3.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,4,8,13.615746303754847,0.6157463037548467
30,383,Aréola Alphonse,G,7.0,7.0,4.9,0.0,4.9,5,0,5,0.89,0.0,0.89,0,0,0,0.4,0.0,0.4,307,0,307,61.4,0.0,61.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,5.0,5.166666666666667,0.0,0.0,6.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,7.158396258993142,0.15839625899314225
31,430,Whitworth Joe,G,3.0,0.0,4.75,0.0,4.75,2,0,2,1.77,0.0,1.77,0,0,0,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6.654242127848168,3.6542421278481676
32,459,Travers Mark,G,7.0,7.0,4.55,0.0,4.55,11,0,11,1.19,0.0,1.19,0,0,0,0.91,0.0,0.91,945,0,945,85.91,0.0,85.91,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,5.0,6.5,3.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,4.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.951350523747726,-1.0486494762522742
33,487,Heaton Tom,G,3.0,3.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.8524506309254027,-0.14754936907459726
34,488,Robles Joel,G,7.0,7.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.8524506309254027,-4.147549369074597
35,493,Caballero Willy,G,3.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.8524506309254027,-0.14754936907459726
36,494,Randolph Darren,G,3.0,4.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.8524506309254027,-0.14754936907459726
