,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
253,588,Khaoui Saîf-Eddine,MO,15.0,15.0,5.52,6.0,5.37,26,2,38,0.83,1.41,0.8,4,1,5,0.77,1.0,0.71,1734,137,2344,66.69,68.5,61.68,434.0,469.0,6.0,3.75,6.0,0.0,0.0,1.0,3.0,3.0,10.0,0.6918,918.0,28.0,20.0,52.94,19.0,0.0,0.0,4.75,6.333333333333333,5.4375,5.0,7.0,0.0,7.0,5.0,0.0,4.5,4.5,5.5,5.0,6.0,6.5,6.0,4.5,5.5,5.0,5.0,5.5,6.0,7.0,6.0,4.5,5.0,0.0,5.0,5.0,7.0,5.5,5.0,5.0,5.0,5.0,5.5,5.5,5.0,6.0,4.0,6.0,3,8,16.392355055189228,1.3923550551892276
254,592,Dejaegere Brecht,MO,13.0,18.0,5.31,0.0,5.41,24,0,32,1.03,0.0,0.97,4,0,5,0.92,0.0,0.81,1632,0,2009,68.0,0.0,62.78,408.0,402.0,6.0,3.25,4.5,0.0,0.0,0.0,1.0,2.0,7.0,0.8103,825.0,14.0,20.0,45.67,36.0,0.0,0.0,7.0,5.333333333333333,5.1875,0.0,4.5,6.0,5.5,4.5,4.0,6.5,5.0,5.5,0.0,5.0,5.5,8.0,5.0,5.0,4.5,3.5,6.0,6.5,5.0,7.0,0.0,0.0,5.5,4.5,4.0,5.0,6.0,0.0,5.5,6.0,5.5,7.0,5.0,4.5,6.0,6.0,0.0,3,8,14.694036814556034,1.6940368145560338
255,593,Chaïbi Farès,MO,15.0,20.0,5.2,5.21,5.2,27,26,27,1.23,1.25,1.23,4,4,4,0.67,0.65,0.67,1746,1677,1746,64.67,64.5,64.67,437.0,437.0,6.5,3.75,5.5,0.0,0.0,0.0,4.0,5.0,22.0,0.7547,972.0,14.0,11.0,35.79,28.0,0.0,0.0,7.5,5.375,5.05,4.5,6.0,6.0,5.0,3.5,4.0,5.5,3.5,6.5,6.0,5.0,7.0,5.0,2.5,5.0,5.0,3.0,5.0,7.0,5.0,7.5,6.5,6.5,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,15.993373759262276,0.9933737592622762
256,594,Cham Muhammed,MO,11.0,17.0,5.17,5.17,5.17,29,29,29,0.92,0.92,0.92,4,4,4,0.59,0.59,0.59,1486,1486,1486,51.24,51.24,51.24,372.0,372.0,6.0,2.75,4.5,1.0,0.0,1.0,2.0,2.0,13.0,0.8337,1012.0,6.0,12.0,43.1,15.0,0.0,0.0,5.5,5.25,4.85,5.0,5.5,4.5,6.0,5.0,5.0,4.0,4.0,5.0,4.5,5.0,5.0,6.0,5.0,4.5,4.5,4.5,6.5,6.0,5.0,5.5,5.5,4.5,6.5,4.5,6.0,5.5,8.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,13.653305046575822,2.653305046575822
257,595,Barcola Bradley,A,15.0,15.0,5.16,5.77,5.04,19,11,27,1.12,1.1,1.06,4,4,4,0.42,0.73,0.37,839,764,1084,44.16,69.45,40.15,210.0,271.0,6.5,3.75,4.0,0.0,0.0,0.0,3.0,5.0,6.0,0.763,452.0,9.0,11.0,41.1,18.0,0.0,0.0,0.0,6.0,5.85,6.5,6.0,7.0,4.5,7.0,4.0,5.0,6.5,5.0,7.0,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,4.5,4.5,4.5,0.0,4.0,4.0,5.5,3.0,0.0,5.5,4.5,4.5,6.0,4.5,0.0,4,10,14.332557078551385,-0.6674429214486146
258,596,Khazri Wahbi,MO,16.0,17.0,5.07,5.13,4.95,21,8,29,0.98,0.83,0.87,4,2,5,0.67,0.63,0.66,1222,441,1671,58.19,55.13,57.62,306.0,334.0,4.5,4.0,5.0,0.0,0.0,0.0,1.0,1.0,9.0,0.7086,594.0,7.0,10.0,45.24,13.0,0.0,0.0,4.5,5.125,5.125,5.5,4.5,4.5,6.0,5.0,6.5,5.0,4.0,0.0,0.0,3.5,5.0,0.0,0.0,0.0,5.0,3.5,0.0,4.5,4.5,4.5,6.0,4.0,0.0,0.0,7.0,6.0,6.0,6.0,5.0,4.0,0.0,0.0,4.5,5.0,4.5,0.0,0.0,4,8,13.810692579107279,-2.189307420892721
259,597,Ganago Ignatius,A,13.0,13.0,5.02,5.0,4.99,25,1,36,1.18,0.0,1.06,4,0,6,0.48,0.0,0.44,1229,30,1590,49.16,30.0,44.17,307.0,265.0,6.0,3.25,4.0,0.0,0.0,0.0,3.0,2.0,7.0,0.7202,449.0,2.0,6.0,47.25,15.0,0.0,0.0,3.0,5.333333333333333,5.125,5.0,0.0,4.5,6.5,4.5,0.0,6.0,5.5,4.5,4.5,0.0,4.5,7.0,4.0,4.5,4.0,6.0,6.0,8.0,4.5,3.0,4.0,7.0,4.5,0.0,4.5,4.5,4.5,4.0,6.0,4.5,6.0,4.5,4.5,6.0,4.5,5.0,4.0,3,8,12.502582395001077,-0.4974176049989225
260,598,Ripart Renaud,A,3.0,13.0,5.02,4.83,5.08,26,9,36,0.78,0.35,0.76,4,1,5,0.58,0.44,0.61,1320,333,1920,50.77,37.0,53.33,330.0,384.0,5.5,0.75,4.5,0.0,0.0,1.0,1.0,2.0,7.0,0.6584,755.0,7.0,23.0,42.04,25.0,0.0,0.0,6.0,5.0,4.833333333333333,4.5,5.5,5.0,5.0,4.5,5.0,5.0,4.5,4.5,0.0,0.0,4.0,6.5,4.5,4.0,5.0,5.5,0.0,5.5,4.5,5.0,7.0,4.5,4.5,5.0,7.0,5.0,4.5,5.0,6.5,4.0,5.5,5.5,5.0,5.0,5.5,4.5,6.0,4,9,12.85208942369206,9.85208942369206
261,599,Bayo Mohamed,A,20.0,24.0,4.83,5.75,4.92,20,2,31,0.98,0.35,1.07,4,1,8,0.25,0.0,0.42,543,71,1297,27.15,35.5,41.84,136.0,162.0,5.5,5.0,0.5,0.0,0.0,0.0,1.0,1.0,5.0,0.5859,186.0,0.0,3.0,37.33,11.0,0.0,0.0,4.5,5.333333333333333,4.8125,5.5,6.0,0.0,4.5,4.5,0.0,4.0,5.0,5.0,4.0,8.0,4.0,0.0,6.0,4.5,0.0,4.5,4.5,0.0,0.0,4.5,4.0,5.0,0.0,4.0,0.0,0.0,4.0,5.0,5.5,5.0,7.0,4.0,7.0,6.0,5.0,3.0,5.0,3,8,14.858814183868924,-5.141185816131076
262,600,Andric Komnen,A,9.0,14.0,4.8,0.0,4.8,28,0,28,0.91,0.0,0.91,4,0,4,0.57,0.0,0.57,1379,0,1379,49.25,0.0,49.25,345.0,345.0,6.5,2.25,5.0,1.0,0.0,0.0,3.0,2.0,3.0,0.7465,636.0,8.0,5.0,46.67,15.0,0.0,0.0,4.0,4.666666666666667,4.611111111111111,0.0,4.5,4.0,5.5,4.5,4.5,4.5,5.0,4.5,4.5,4.5,5.5,5.0,4.5,3.5,6.5,4.5,4.5,6.5,4.5,5.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,11.999459301050369,2.9994593010503685
263,601,Koné Ibrahima,A,13.0,15.0,4.73,4.86,4.74,28,14,39,0.59,0.63,0.95,4,2,7,0.29,0.43,0.36,972,678,1594,34.71,48.43,40.87,243.0,228.0,5.5,3.25,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.7243,384.0,3.0,5.0,46.06,23.0,0.0,0.0,4.25,5.0,4.95,6.0,4.5,5.0,4.5,4.0,5.0,5.0,4.5,6.0,5.0,4.5,4.5,5.5,4.0,0.0,4.5,4.5,4.5,4.5,4.0,4.0,4.5,6.0,4.5,4.5,4.5,5.5,4.5,4.5,5.0,4.0,4.0,5.0,2.5,6.0,4.0,8.0,3.0,4,10,13.304143640334281,0.30414364033428143
264,602,Niang M'Baye,A,9.0,10.0,4.22,4.75,4.33,23,6,32,1.14,1.13,1.18,4,1,6,0.61,0.17,0.63,1198,152,1723,52.09,25.33,53.84,300.0,287.0,5.0,2.25,1.5,2.0,0.0,0.0,0.0,2.0,8.0,0.6556,495.0,1.0,7.0,45.76,33.0,0.0,0.0,2.5,4.875,4.611111111111111,7.0,4.0,4.0,4.5,4.5,4.5,0.0,4.5,4.5,4.0,4.0,2.5,4.0,5.0,4.5,0.0,2.5,6.0,4.5,3.5,5.5,4.5,2.5,4.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5,4.0,6.0,4.5,4.0,7.0,0.0,4,9,13.612731090150495,4.612731090150495
265,603,Bourigeaud Benjamin,MO,30.0,38.0,5.73,5.45,5.94,28,10,40,1.04,1.17,1.12,3,0,10,1.0,1.0,1.0,2305,857,3330,82.32,85.7,83.25,768.0,333.0,5.5,10.0,11.5,1.0,0.0,0.0,6.0,10.0,18.0,0.7881,1787.0,23.0,22.0,37.57,25.0,0.0,0.0,7.25,5.75,5.45,5.0,8.0,5.0,5.0,6.0,6.0,3.5,6.0,5.0,5.0,0.0,5.5,8.0,6.0,7.0,5.5,6.0,7.0,7.0,5.5,6.5,5.5,5.5,5.0,6.0,4.5,5.5,6.0,4.0,6.0,7.0,6.0,5.5,7.0,4.5,4.5,8.0,6.0,4,10,26.073056229298054,-3.9269437707019463
266,604,Zhegrova Edon,A,16.0,16.0,5.62,6.5,5.52,17,2,28,1.11,0.71,0.97,3,2,5,0.47,0.0,0.46,749,28,1213,44.06,14.0,43.32,250.0,243.0,6.0,5.33,4.0,0.0,0.0,0.0,4.0,8.0,9.0,0.8164,600.0,2.0,10.0,45.16,8.0,0.0,0.0,6.5,6.0,5.9375,7.0,6.0,0.0,5.0,5.0,0.0,7.0,8.0,5.0,4.5,7.0,0.0,5.0,5.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.5,6.0,6.0,4.0,0.0,4.5,4.5,5.0,5.0,4.5,5.5,6.0,6.0,6.5,5.5,3,8,17.3148866104682,1.3148866104682
267,607,Diatta Krépin,MO,15.0,16.0,5.5,0.0,5.5,24,0,24,0.97,0.0,0.97,3,0,3,0.75,0.0,0.75,1657,0,1657,69.04,0.0,69.04,552.0,552.0,6.0,5.0,6.0,0.0,0.0,1.0,2.0,5.0,13.0,0.7812,860.0,12.0,15.0,52.43,18.0,0.0,0.0,6.0,5.166666666666667,5.5,0.0,6.0,5.0,4.5,4.5,5.0,7.0,6.5,0.0,5.5,8.0,5.5,6.0,0.0,6.0,5.0,4.5,5.0,4.5,5.0,6.0,0.0,5.5,6.0,4.5,0.0,4.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,15.831671480853952,0.8316714808539523
268,609,Soler Carlos,MO,11.0,13.0,5.39,0.0,5.48,18,0,32,0.92,0.0,0.88,3,0,6,0.56,0.0,0.72,843,0,1957,46.83,0.0,61.16,281.0,326.0,5.5,3.67,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.8294,560.0,3.0,9.0,47.69,11.0,0.0,0.0,0.0,6.0,5.285714285714286,0.0,0.0,7.0,5.0,0.0,4.5,4.5,5.5,5.0,5.5,4.5,5.0,4.5,5.0,7.5,5.0,7.0,6.0,5.0,5.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,5.0,6.0,6.0,4.5,5.5,7.0,5.0,2,7,15.629516486765512,4.629516486765512
269,612,Cherki Rayan,MO,13.0,22.0,5.33,5.38,5.33,26,17,26,0.9,1.05,0.9,3,3,3,0.5,0.71,0.5,1188,1006,1188,45.69,59.18,45.69,396.0,396.0,6.5,4.33,6.0,0.0,0.0,0.0,4.0,8.0,16.0,0.7939,994.0,4.0,6.0,41.12,13.0,0.0,0.0,0.0,4.875,5.35,5.5,5.0,4.0,5.0,4.5,4.5,7.5,6.5,5.5,5.5,5.0,5.0,5.5,8.0,4.5,5.0,5.0,0.0,0.0,4.5,4.5,5.0,6.0,0.0,5.5,6.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,15.881784454614214,2.8817844546142144
270,615,Désiré Doué Désiré,MO,9.0,13.0,5.27,5.25,5.27,22,2,22,0.88,1.06,0.88,3,0,3,0.5,1.0,0.5,1059,127,1059,48.14,63.5,48.14,353.0,353.0,6.5,3.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,0.8118,700.0,12.0,18.0,51.8,32.0,0.0,0.0,4.5,5.333333333333333,5.166666666666667,4.5,6.0,0.0,5.5,5.0,5.5,4.0,4.0,7.5,4.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,4.5,6.5,0.0,5.0,6.5,5.0,6.5,5.0,4.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,10.422561904304255,1.4225619043042546
271,617,Rashani Elbasan,MO,14.0,16.0,5.24,5.0,5.17,23,1,30,0.82,0.0,0.85,3,0,5,0.78,1.0,0.77,1530,81,1855,66.52,81.0,61.83,510.0,371.0,6.0,4.67,8.0,0.0,0.0,0.0,1.0,2.0,10.0,0.7364,763.0,17.0,16.0,42.78,23.0,0.0,0.0,5.0,5.0,5.166666666666667,5.0,0.0,0.0,0.0,6.5,4.0,5.0,0.0,6.0,4.5,7.0,6.0,5.0,4.5,5.0,6.5,5.5,4.5,4.5,5.5,6.5,5.0,5.0,5.0,5.0,0.0,0.0,5.0,4.0,4.5,0.0,6.0,5.5,5.0,0.0,0.0,0.0,0.0,1,6,12.909618763890613,-1.090381236109387
272,618,Barkley Ross,MO,13.0,16.0,5.23,5.0,5.26,20,1,21,0.75,0.0,0.75,3,0,4,0.35,0.0,0.33,675,8,699,33.75,8.0,33.29,225.0,175.0,6.0,4.33,0.5,0.0,0.0,1.0,2.0,1.0,3.0,0.8394,469.0,4.0,5.0,39.74,10.0,0.0,0.0,5.0,5.5,5.25,5.0,0.0,6.5,5.0,5.0,5.0,5.0,5.0,0.0,5.5,5.0,7.5,6.0,4.0,5.0,0.0,4.5,5.0,5.0,4.5,5.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,13.894622588518699,0.8946225885186987
273,619,Nuno da Costa,A,14.0,15.0,5.23,5.5,5.24,24,3,35,0.74,0.87,1.02,3,0,6,0.58,0.0,0.71,1308,85,2262,54.5,28.33,64.63,436.0,377.0,6.0,4.67,1.5,0.0,0.0,0.0,3.0,4.0,3.0,0.7443,616.0,12.0,17.0,49.32,26.0,0.0,0.0,5.0,5.5,5.5,6.5,5.0,5.0,0.0,0.0,5.5,5.0,5.0,7.0,5.0,5.0,4.5,4.0,6.0,5.0,4.5,5.0,5.0,6.0,4.5,6.0,5.5,0.0,5.0,4.0,0.0,6.0,5.5,0.0,4.5,6.0,4.5,4.5,3.5,4.0,6.0,3.5,7.0,3,8,16.061895165335997,2.061895165335997
274,620,Claude-Maurice Alexis,MO,10.0,10.0,5.22,5.33,5.22,18,3,18,0.84,0.58,0.84,3,1,3,0.28,0.0,0.28,557,51,557,30.94,17.0,30.94,186.0,186.0,6.0,3.33,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.8668,337.0,3.0,8.0,53.85,5.0,0.0,0.0,6.5,5.333333333333333,5.25,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,6.5,7.0,0.0,5.0,4.5,7.0,0.0,5.0,5.0,5.0,4.5,4.5,5.5,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,9.89995500588019,-0.10004499411980916
275,621,Perrin Gaetan,MO,13.0,13.0,5.09,5.64,5.12,28,7,38,0.82,0.99,0.8,3,1,5,0.43,0.57,0.47,1141,370,1667,40.75,52.86,43.87,380.0,333.0,6.0,4.33,3.5,1.0,0.0,0.0,1.0,3.0,6.0,0.7548,615.0,8.0,5.0,43.69,14.0,0.0,0.0,5.0,5.75,5.333333333333333,5.5,5.0,7.0,5.5,4.5,7.0,5.0,0.0,4.5,4.0,5.0,4.5,4.5,4.5,5.0,6.0,5.0,5.0,4.0,4.5,5.0,4.5,5.0,4.5,5.5,7.0,5.5,4.5,5.0,4.5,4.5,6.0,0.0,5.0,5.0,5.5,5.0,5.0,4,9,14.403642961741438,1.403642961741438
276,623,Dieng Bamba,A,12.0,13.0,5.0,5.17,5.11,19,9,27,0.97,1.17,1.05,3,2,6,0.42,0.78,0.37,701,515,983,36.89,57.22,36.41,234.0,164.0,6.5,4.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.6781,295.0,1.0,12.0,47.83,21.0,0.0,0.0,5.75,4.875,5.166666666666667,4.0,4.0,7.0,4.5,5.5,7.0,4.5,5.5,4.5,0.0,4.5,5.0,4.5,6.0,4.5,0.0,6.5,4.5,4.5,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.5,5.0,0.0,4.5,7.0,6.5,4,9,13.40638807255785,1.4063880725578493
277,624,Odobert Wilson,MO,10.0,12.0,4.98,5.08,4.98,26,6,26,0.78,0.49,0.78,3,0,3,0.5,0.83,0.5,1283,409,1283,49.35,68.17,49.35,428.0,428.0,6.0,3.33,1.5,0.0,0.0,0.0,2.0,2.0,9.0,0.8111,627.0,11.0,13.0,33.95,8.0,0.0,0.0,6.0,5.125,4.9375,4.5,5.0,5.5,5.5,5.5,4.5,0.0,4.5,0.0,4.5,4.5,0.0,5.0,5.0,4.5,5.0,5.5,5.0,4.0,4.5,6.5,6.0,4.5,4.5,7.0,6.0,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,10.15185290768234,0.15185290768233983
278,625,Ekitike Hugo,MO,11.0,17.0,4.97,4.67,5.07,20,3,23,0.94,0.29,0.92,3,0,4,0.4,0.0,0.39,855,73,978,42.75,24.33,42.52,285.0,245.0,6.0,3.67,1.0,0.0,0.0,0.0,3.0,2.0,4.0,0.7556,390.0,6.0,4.0,40.45,8.0,0.0,0.0,5.0,4.666666666666667,4.857142857142857,4.5,5.0,4.5,0.0,0.0,5.0,4.0,5.0,6.0,0.0,4.0,7.0,6.0,4.0,7.0,6.0,0.0,4.5,0.0,0.0,5.0,0.0,4.5,4.5,4.5,0.0,0.0,4.5,4.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,12.290760816284122,1.2907608162841218
279,626,Brahimi Billal,A,11.0,13.0,4.95,5.0,4.9,20,2,29,0.79,0.0,0.7,3,0,3,0.15,0.0,0.17,553,62,875,27.65,31.0,30.17,184.0,292.0,6.0,3.67,0.0,0.0,0.0,2.0,2.0,2.0,11.0,0.8221,358.0,3.0,2.0,39.58,2.0,0.0,0.0,0.0,4.833333333333333,5.3125,5.0,5.0,0.0,4.5,4.5,5.0,7.5,6.0,0.0,5.0,5.0,0.0,4.5,0.0,4.5,4.5,5.5,4.5,0.0,0.0,0.0,4.5,0.0,0.0,4.5,4.5,4.0,4.5,6.0,5.0,4.0,5.0,4.5,5.0,5.5,4.5,5.0,0.0,3,8,11.571889507436637,0.5718895074366372
280,627,Hunou Adrien,A,8.0,14.0,4.92,0.0,4.92,25,0,25,0.93,0.0,0.93,3,0,3,0.92,0.0,0.92,1782,0,1782,71.28,0.0,71.28,594.0,594.0,6.0,2.67,4.0,0.0,0.0,0.0,1.0,4.0,5.0,0.7613,831.0,3.0,18.0,53.37,10.0,0.0,0.0,5.5,4.25,4.571428571428571,0.0,0.0,4.0,4.5,4.5,0.0,5.5,5.0,4.5,4.0,4.5,5.0,4.0,5.5,5.5,3.5,4.0,6.5,4.5,6.5,4.0,5.0,7.0,4.0,6.0,0.0,4.5,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,11.03478064707421,3.0347806470742107
281,628,Abline Matthis,A,10.0,12.0,4.75,4.0,4.91,22,2,32,0.72,0.71,0.87,3,0,7,0.36,1.0,0.53,743,132,1539,33.77,66.0,48.09,248.0,220.0,5.0,3.33,1.5,1.0,0.0,0.0,1.0,1.0,5.0,0.5498,244.0,3.0,2.0,35.92,15.0,0.0,0.0,0.0,4.666666666666667,4.833333333333333,4.5,3.5,0.0,6.0,4.5,5.0,5.0,4.5,6.0,4.5,4.5,3.5,0.0,4.5,0.0,0.0,4.5,6.0,4.5,4.5,5.0,0.0,6.0,4.0,4.5,5.0,4.5,0.0,0.0,5.0,0.0,6.0,3.5,6.0,6.5,4.5,6.5,6.0,3,9,12.833824743173235,2.833824743173235
282,629,Salama Amine,A,7.0,9.0,4.64,0.0,4.61,25,0,31,0.87,0.0,0.92,3,0,3,0.48,0.0,0.48,1244,0,1527,49.76,0.0,49.26,415.0,509.0,6.0,2.33,1.5,0.0,0.0,0.0,1.0,4.0,8.0,0.7944,533.0,10.0,9.0,36.76,7.0,0.0,0.0,4.0,4.0,4.4375,0.0,0.0,5.0,3.0,5.0,4.5,5.0,5.0,4.5,3.5,4.0,4.5,4.5,4.0,4.0,4.0,4.0,6.0,6.5,4.5,4.5,0.0,0.0,4.5,4.0,4.0,6.0,6.5,5.0,0.0,3.5,5.0,5.5,0.0,3.0,4.0,6.0,0.0,2,8,10.724554193254834,3.724554193254834
283,630,Dembélé Moussa,A,9.0,15.0,4.61,4.71,5.15,22,7,33,0.72,0.64,1.21,3,1,15,0.36,0.29,0.58,854,248,1798,38.82,35.43,54.48,285.0,120.0,5.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6804,318.0,2.0,4.0,40.95,17.0,0.0,0.0,4.75,4.375,4.625,4.5,4.0,4.5,4.5,5.0,6.0,4.5,0.0,4.0,0.0,0.0,0.0,4.5,4.5,5.0,3.5,5.0,5.0,3.5,4.0,0.0,4.0,4.0,6.0,4.5,6.0,0.0,5.0,0.0,7.0,6.0,7.0,7.0,7.0,5.5,8.0,4.0,7.0,4,8,18.203392932035193,9.203392932035193
284,631,Mothiba Lebo,A,10.0,10.0,4.59,6.0,4.66,16,1,25,0.76,0.0,0.77,3,1,5,0.13,1.0,0.24,353,70,706,22.06,70.0,28.24,118.0,141.0,6.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6371,139.0,0.0,0.0,33.93,10.0,0.0,0.0,4.0,5.25,4.5,6.0,0.0,4.5,0.0,4.5,4.5,0.0,4.0,3.5,4.5,4.0,4.0,0.0,0.0,4.0,4.5,6.0,6.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,4.0,3.5,5.0,0.0,4.5,4.5,2,7,9.513343734806066,-0.48665626519393435
285,632,Sima Abdallah,A,11.0,14.0,4.54,4.78,4.54,25,9,25,0.72,0.94,0.72,3,2,3,0.6,0.67,0.6,1359,515,1359,54.36,57.22,54.36,453.0,453.0,5.0,3.67,4.0,0.0,0.0,0.0,0.0,3.0,9.0,0.7972,479.0,3.0,9.0,38.5,25.0,0.0,0.0,4.0,4.125,4.777777777777778,5.0,4.5,4.0,3.0,6.0,5.0,5.0,4.5,6.0,0.0,4.0,3.5,5.0,5.5,4.0,4.5,4.0,4.5,5.0,4.0,3.5,5.0,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,11.099623098353321,0.09962309835332128
286,638,Frankowski Przemyslaw,MO,17.0,21.0,5.47,5.47,5.45,29,29,39,0.74,0.74,0.8,2,2,4,0.79,0.79,0.82,2125,2125,2820,73.28,73.28,72.31,1063.0,705.0,6.0,8.5,11.5,1.0,0.0,0.0,2.0,6.0,30.0,0.8073,1686.0,32.0,41.0,51.96,25.0,0.0,0.0,4.25,5.75,5.35,6.5,5.5,6.0,5.0,5.5,5.0,4.5,5.0,4.5,6.0,7.0,5.0,7.0,5.0,6.0,4.5,5.5,5.0,5.0,5.0,5.0,5.5,7.0,5.5,5.0,6.0,5.5,4.5,6.0,6.0,5.0,5.0,5.0,5.0,6.0,7.0,6.5,3.5,4,10,17.628086515695635,0.6280865156956352
287,639,Payet Dimitri,MO,10.0,19.0,5.45,5.0,5.54,20,1,28,0.72,0.0,0.79,2,0,5,0.4,0.0,0.5,719,14,1322,35.95,14.0,47.21,360.0,264.0,6.0,5.0,4.0,1.0,0.0,0.0,3.0,4.0,6.0,0.8032,519.0,0.0,3.0,49.21,5.0,0.0,0.0,4.5,5.0,5.1,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.5,5.0,4.5,0.0,5.5,7.0,7.0,4.5,5.5,5.0,0.0,6.0,5.5,5.5,0.0,0.0,6.5,6.0,5.0,5.0,5.0,0.0,0.0,0.0,4.5,6.0,7.0,5.0,4.5,6.5,1,5,12.241577565304656,2.241577565304656
288,640,Diop Sofiane,MO,10.0,14.0,5.45,0.0,5.31,19,0,24,0.88,0.0,0.84,2,0,2,0.68,0.0,0.63,1075,0,1245,56.58,0.0,51.88,538.0,623.0,7.0,5.0,6.0,0.0,0.0,0.0,4.0,2.0,8.0,0.8255,793.0,12.0,10.0,50.0,3.0,0.0,0.0,5.5,5.0,5.357142857142857,0.0,0.0,0.0,5.0,4.5,5.0,5.5,7.0,5.5,5.0,4.5,6.5,5.0,4.0,6.0,5.0,0.0,0.0,0.0,7.0,5.5,5.0,5.5,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,0.0,1,7,11.752130191246422,1.7521301912464224
289,642,Volland Kevin,A,9.0,18.0,5.45,5.0,5.71,10,1,21,0.86,0.0,1.02,2,0,6,0.4,0.0,0.62,388,33,1217,38.8,33.0,57.95,194.0,203.0,6.0,4.5,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.6859,189.0,1.0,3.0,55.1,9.0,0.0,0.0,6.0,5.0,4.75,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,6.5,6.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,7.0,5.0,6.5,7.0,5.5,7.0,6.0,0.0,2,4,10.36351033988735,1.36351033988735
290,643,Ünder Cengiz,MO,17.0,22.0,5.43,5.52,5.39,28,25,38,1.01,1.02,1.09,2,2,5,0.68,0.68,0.71,1694,1569,2331,60.5,62.76,61.34,847.0,466.0,5.5,8.5,9.0,1.0,0.0,0.0,4.0,8.0,19.0,0.762,1037.0,14.0,13.0,43.81,20.0,0.0,0.0,7.0,5.5,5.3,4.5,6.0,5.0,6.5,4.0,7.0,5.5,5.0,5.0,4.5,7.0,7.0,7.0,7.0,5.0,6.0,5.5,4.5,4.5,5.0,5.0,4.5,7.0,5.5,4.5,0.0,4.0,5.0,5.0,7.5,4.5,7.0,3.5,4.5,0.0,3.5,5.5,5.0,4,10,18.46380091366307,1.4638009136630714
