,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
115,160,Ouattara Dango,A,13.0,15.0,5.42,5.5,5.74,13,12,39,1.0,1.0,1.1,1,1,8,0.85,0.83,0.79,876,791,2669,67.38,65.92,68.44,876.0,334.0,6.0,13.0,1.0,0.0,0.0,0.0,3.0,3.0,6.0,0.6519,433.0,9.0,10.0,48.32,5.0,0.0,0.0,0.0,5.625,5.4,5.0,6.5,5.5,5.5,4.5,7.0,5.0,3.5,5.0,6.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,5.0,0.0,4.5,6.0,4,10,19.261872567480516,6.261872567480516
116,161,Elliott Harvey,MO,12.0,14.0,5.39,0.0,5.39,27,0,28,0.94,0.0,0.93,1,0,1,0.63,0.0,0.64,1498,0,1563,55.48,0.0,55.82,1498.0,1563.0,7.0,12.0,4.0,0.0,0.0,1.0,2.0,7.0,17.0,0.8085,1140.0,14.0,14.0,44.22,12.0,0.0,0.0,5.0,4.0,5.333333333333333,0.0,0.0,0.0,4.0,0.0,4.0,8.0,5.0,6.0,5.0,5.0,5.0,5.0,4.5,5.5,5.0,7.0,5.5,4.5,6.0,5.0,6.0,5.0,5.0,0.0,6.0,5.5,6.0,7.0,4.0,6.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,1,6,10.405028939489734,-1.5949710605102663
117,162,Eriksen Christian,MO,3.0,6.0,5.38,5.5,5.71,21,2,29,1.17,0.71,1.24,1,0,2,0.9,0.5,0.93,1590,92,2310,75.71,46.0,79.66,1590.0,1155.0,7.5,3.0,9.0,0.0,0.0,0.0,7.0,5.0,11.0,0.8292,1285.0,10.0,11.0,35.29,10.0,0.0,0.0,5.0,5.5,5.5,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,7.0,5.0,6.0,7.5,4.0,7.0,5.5,4.5,0.0,5.5,3.5,0.0,6.5,6.0,5.5,5.0,5.5,2.5,5.0,5.5,7.0,7.0,5.0,6.0,7.5,2,2,9.257132234847063,6.257132234847063
118,166,Saint-Maximin Allan,MO,12.0,16.0,5.25,0.0,5.07,20,0,29,1.12,0.0,1.12,1,0,1,0.55,0.0,0.69,994,0,1757,49.7,0.0,60.59,994.0,1757.0,7.0,12.0,4.5,0.0,0.0,1.0,5.0,7.0,12.0,0.7238,596.0,4.0,3.0,48.06,4.0,0.0,0.0,5.0,7.0,5.333333333333333,0.0,0.0,0.0,7.0,4.5,5.5,4.0,0.0,6.0,5.0,4.5,5.0,4.0,4.5,4.5,4.0,0.0,5.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,7.0,0.0,0.0,7.0,7.5,5.0,6.0,5.5,5.5,4.0,4.0,6.5,5.0,1,6,10.047814355242043,-1.9521856447579573
119,167,Fábio Vieira,MO,8.0,0.0,5.25,5.0,5.25,20,2,20,0.55,0.0,0.55,1,0,1,0.15,0.5,0.15,464,62,464,23.2,31.0,23.2,464.0,464.0,7.0,8.0,2.0,0.0,0.0,1.0,2.0,3.0,4.0,0.8167,351.0,4.0,4.0,40.43,3.0,0.0,0.0,5.0,5.0,5.285714285714286,5.0,5.0,0.0,5.0,0.0,5.5,5.5,0.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,6.0,0.0,4.5,5.0,5.0,5.0,5.0,5.0,7.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,9.910910612700158,1.9109106127001585
120,169,Christie Ryan,MO,8.0,0.0,5.23,5.63,5.23,26,4,26,0.6,0.48,0.6,1,0,1,0.62,0.75,0.62,1386,262,1386,53.31,65.5,53.31,1386.0,1386.0,7.0,8.0,2.5,0.0,0.0,0.0,0.0,0.0,7.0,0.7865,794.0,23.0,20.0,44.0,29.0,0.0,0.0,5.0,5.625,5.416666666666667,5.0,5.5,6.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,4.5,5.0,5.5,5.0,5.0,5.0,0.0,0.0,4.5,5.0,5.5,7.0,4.5,6.0,5.0,5.5,6.0,4.5,5.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4,6,10.568848569819757,2.5688485698197567
121,174,Praet Dennis,MO,9.0,0.0,5.18,5.0,5.18,19,3,25,0.58,0.5,0.66,1,0,1,0.26,0.0,0.4,585,51,1058,30.79,17.0,42.32,585.0,1058.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.8155,329.0,5.0,8.0,42.37,6.0,0.0,0.0,6.0,5.0,5.125,5.5,4.5,5.0,0.0,5.0,0.0,5.5,5.5,5.0,5.0,7.0,5.0,5.0,0.0,0.0,4.5,5.5,0.0,0.0,4.5,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,3.5,6.0,5.0,5.5,5.0,0.0,3,8,10.64757372429253,1.6475737242925295
122,181,Tetê,MO,9.0,12.0,5.15,5.5,5.44,10,1,36,0.97,0.0,1.11,1,0,9,0.8,1.0,0.81,594,76,2295,59.4,76.0,63.75,594.0,255.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.694,314.0,2.0,8.0,52.13,3.0,0.0,0.0,0.0,5.0,4.888888888888889,5.5,0.0,4.5,5.0,5.5,4.5,5.0,4.0,4.5,5.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,5.5,6.0,5.0,6.0,3,9,12.99756889656732,3.9975688965673193
123,183,Sarabia Pablo,MO,9.0,13.0,5.13,4.8,5.02,12,5,26,0.86,0.57,0.64,1,0,1,0.67,0.4,0.42,700,227,1062,58.33,45.4,40.85,700.0,1062.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,0.7559,437.0,1.0,6.0,31.08,12.0,0.0,0.0,0.0,4.875,5.277777777777778,5.0,5.5,5.0,4.0,4.5,0.0,5.5,7.0,5.0,6.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,11.409214843654391,2.409214843654391
124,184,Danjuma Arnaut,A,5.0,6.0,5.13,5.17,4.89,4,3,18,0.25,0.29,0.88,1,1,5,0.0,0.0,0.44,73,62,754,18.25,20.67,41.89,73.0,151.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3636,44.0,0.0,0.0,55.56,0.0,0.0,0.0,0.0,5.166666666666667,5.125,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3,4,9.263140176484969,4.263140176484969
125,197,Armstrong Stuart,MO,9.0,0.0,5.04,0.0,4.93,26,0,35,0.6,0.0,0.69,1,0,1,0.42,0.0,0.46,1110,0,1615,42.69,0.0,46.14,1110.0,1615.0,6.5,9.0,0.5,0.0,0.0,0.0,0.0,2.0,12.0,0.784,735.0,6.0,14.0,41.84,15.0,0.0,0.0,5.0,4.833333333333333,5.0,0.0,4.5,5.0,5.0,5.5,5.5,5.0,4.5,5.5,4.5,0.0,0.0,0.0,5.0,5.0,4.5,4.0,5.5,5.5,6.5,5.0,5.0,3.5,5.5,5.5,0.0,5.5,0.0,5.5,5.0,5.0,4.5,5.5,4.5,4.5,5.0,5.0,5.0,3,9,9.821881798725075,0.8218817987250748
126,198,Aaronson Brenden,MO,10.0,12.0,5.03,4.85,5.03,31,10,31,0.87,0.91,0.87,1,0,1,0.9,0.8,0.9,2290,610,2290,73.87,61.0,73.87,2290.0,2290.0,7.5,10.0,3.5,0.0,0.0,0.0,3.0,4.0,24.0,0.8053,1231.0,5.0,15.0,40.0,13.0,0.0,0.0,5.5,4.5,4.85,4.5,3.5,5.5,4.5,7.0,5.0,4.5,4.5,5.0,4.5,0.0,5.5,4.5,3.5,5.0,4.0,6.0,4.5,5.5,6.0,5.5,5.0,5.0,5.0,5.0,5.5,4.0,6.0,5.0,7.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,10.10734968820554,0.1073496882055398
127,199,Kovacic Mateo,MO,12.0,12.0,5.02,5.58,5.13,23,6,28,0.82,0.86,0.94,1,1,1,0.61,0.83,0.61,1460,449,1741,63.48,74.83,62.18,1460.0,1741.0,7.0,12.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.8533,1327.0,15.0,21.0,48.55,14.0,0.0,0.0,5.0,5.333333333333333,5.428571428571429,0.0,5.0,5.5,5.5,4.5,7.0,6.0,0.0,4.5,0.0,0.0,0.0,5.0,5.0,4.5,0.0,5.5,4.5,3.0,5.0,5.5,5.5,6.0,4.0,4.0,4.5,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.5,3,7,11.189950461491954,-0.8100495385080464
128,206,Philippe Coutinho,MO,8.0,15.0,4.95,0.0,4.98,20,0,29,0.63,0.0,0.65,1,0,2,0.35,0.0,0.48,782,0,1343,39.1,0.0,46.31,782.0,672.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7178,546.0,4.0,14.0,42.74,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.5,5.0,5.0,3.5,5.5,5.0,0.0,0.0,5.0,4.5,0.0,5.0,4.5,5.5,5.5,0.0,4.5,4.5,5.0,5.5,5.0,4.0,6.5,5.0,5.5,5.5,5.0,4.5,0,2,3.656157547431088,-4.3438424525689125
129,213,Oxlade-Chamberlain Alex,MO,8.0,0.0,4.83,0.0,4.83,9,0,9,0.66,0.0,0.66,1,0,1,0.44,0.0,0.44,336,0,336,37.33,0.0,37.33,336.0,336.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5675,166.0,1.0,4.0,34.15,3.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,3.5,6.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6.202198884668059,-1.797801115331941
130,214,Perisic Ivan,MO,13.0,15.0,4.83,5.1,5.15,30,5,39,1.05,1.34,1.15,1,1,4,0.7,0.8,0.77,1937,412,2698,64.57,82.4,69.18,1937.0,675.0,6.0,13.0,6.0,0.0,0.0,0.0,7.0,9.0,32.0,0.7338,1299.0,19.0,21.0,46.43,28.0,0.0,0.0,4.0,4.875,4.75,3.0,5.0,6.5,5.0,6.0,0.0,4.5,0.0,4.5,3.5,5.0,5.5,4.5,7.0,3.0,4.5,4.0,5.5,6.0,4.5,4.0,5.5,5.0,3.0,5.5,3.0,5.0,5.0,5.0,6.0,6.0,4.5,7.0,6.5,6.0,6.5,6.0,6.5,4,8,14.48651958259611,1.4865195825961095
131,216,Pulisic Christian,MO,8.0,8.0,4.81,4.6,4.96,21,5,28,0.62,0.42,0.72,1,0,3,0.38,0.4,0.39,780,174,1120,37.14,34.8,40.0,780.0,373.0,6.5,8.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7698,451.0,4.0,5.0,39.81,9.0,0.0,0.0,5.0,4.666666666666667,4.6,0.0,5.0,4.0,5.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,3.5,5.0,4.5,0.0,6.5,5.5,0.0,0.0,5.0,5.0,4.5,4.5,4.5,5.5,0.0,5.0,5.5,4.5,6.5,6.5,3,5,9.640402074191961,1.640402074191961
132,219,Greenwood Sam,A,4.0,0.0,4.73,0.0,4.78,15,0,20,0.68,0.0,0.66,1,0,1,0.13,0.0,0.15,330,0,483,22.0,0.0,24.15,330.0,483.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.581,229.0,1.0,7.0,34.88,8.0,0.0,0.0,0.0,0.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.0,5.0,4.5,4.5,4.5,4.5,0.0,5.0,4.0,7.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,4.5,0.0,4.5,5.0,4.5,0.0,4.5,4.5,0.0,0,3,4.958494307034828,0.9584943070348277
133,220,Adam Armstrong Adam,A,7.0,0.0,4.7,5.0,4.57,25,1,28,0.68,0.0,0.75,1,0,1,0.52,1.0,0.57,1189,77,1387,47.56,77.0,49.54,1189.0,1387.0,7.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.7482,443.0,4.0,7.0,28.57,15.0,0.0,0.0,5.0,5.0,4.4,5.0,0.0,0.0,0.0,0.0,4.5,4.0,4.0,4.5,0.0,4.5,4.5,5.0,5.0,4.0,4.5,4.0,5.0,0.0,5.0,5.0,4.5,3.5,5.0,5.0,0.0,4.5,7.0,5.0,5.0,5.5,4.0,4.0,0.0,3.0,0.0,0.0,0.0,1,5,6.349019583488532,-0.6509804165114677
134,222,Broja Armando,A,1.0,1.0,4.63,0.0,4.45,12,0,19,0.68,0.0,0.62,1,0,1,0.17,0.0,0.37,287,0,748,23.92,0.0,39.37,287.0,748.0,6.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.4659,127.0,1.0,1.0,40.32,2.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.5,5.5,3.5,4.5,6.0,4.5,0.0,0.0,4.5,5.0,0.0,0.0,4.5,5.0,0.0,4.0,3.5,4.5,4.5,4.5,0,0,2.5959474694882045,1.5959474694882045
135,228,Simms Ellis,A,7.0,0.0,4.56,0.0,4.56,9,0,9,0.77,0.0,0.77,1,0,1,0.22,0.0,0.22,209,0,209,23.22,0.0,23.22,209.0,209.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099,83.0,0.0,0.0,41.18,0.0,0.0,0.0,0.0,4.333333333333333,4.571428571428571,0.0,4.5,4.0,4.5,6.5,0.0,0.0,4.0,4.5,4.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,7.713437775803841,0.7134377758038406
136,229,Mara Sékou,A,8.0,9.0,4.55,0.0,4.86,21,0,29,0.65,0.0,1.03,1,0,6,0.19,0.0,0.24,514,0,867,24.48,0.0,29.9,514.0,145.0,6.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.6627,254.0,1.0,10.0,36.13,19.0,0.0,0.0,0.0,5.0,4.785714285714286,0.0,0.0,6.0,4.0,6.0,4.5,4.0,4.5,4.5,0.0,0.0,4.0,4.0,4.0,4.5,4.5,0.0,0.0,4.0,0.0,0.0,4.5,4.0,4.5,4.5,0.0,4.5,0.0,4.5,4.5,6.0,0.0,8.0,5.0,6.5,4.0,4.5,6.0,2,7,8.835442150868149,0.8354421508681487
137,230,Aubameyang Pierre-Emerick,A,3.0,10.0,4.54,0.0,4.67,13,0,24,0.72,0.0,0.97,1,0,5,0.31,0.0,0.5,460,0,1116,35.38,0.0,46.5,460.0,223.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6742,143.0,2.0,0.0,25.93,4.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,5.0,3.5,4.0,4.5,0.0,4.0,4.5,4.5,5.0,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,7.5,4.0,4.0,6.0,1,2,7.429308253349231,4.429308253349231
138,231,Vardy Jamie,A,9.0,10.0,4.5,4.5,4.74,31,3,38,0.67,1.32,1.07,1,0,6,0.48,1.0,0.5,1500,148,1905,48.39,49.33,50.13,1500.0,318.0,7.0,9.0,3.0,0.0,0.0,0.0,4.0,2.0,11.0,0.5395,376.0,2.0,4.0,33.99,21.0,0.0,0.0,4.5,4.5,4.444444444444445,6.0,4.0,3.5,0.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.0,4.5,4.5,4.0,4.5,4.5,4.0,7.0,4.5,4.0,4.0,5.5,4.5,4.0,4.5,4.0,5.0,4.0,4.5,5.0,7.0,8.0,4.5,4.5,4.5,0.0,3,9,10.198306663815249,1.1983066638152486
139,233,Surridge Sam,A,7.0,0.0,4.47,4.5,4.47,18,2,18,0.44,0.0,0.44,1,0,1,0.06,0.0,0.06,297,28,297,16.5,14.0,16.5,297.0,297.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503,135.0,0.0,1.0,46.77,11.0,0.0,0.0,0.0,4.5,4.375,4.5,4.5,0.0,0.0,4.0,0.0,0.0,4.5,0.0,0.0,4.0,6.0,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,4.5,4.5,0.0,4.5,0.0,0.0,0.0,4.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,7.064425318569418,0.06442531856941791
140,235,Diego Costa,A,6.0,8.0,4.44,4.75,4.44,18,4,18,0.73,1.55,0.73,1,1,1,0.67,0.75,0.67,930,219,930,51.67,54.75,51.67,930.0,930.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.7085,277.0,1.0,0.0,27.91,24.0,0.0,0.0,4.0,4.75,4.625,3.5,7.0,4.0,4.5,0.0,0.0,4.5,4.5,4.5,4.5,0.0,0.0,0.0,5.0,4.5,4.5,0.0,0.0,4.5,4.0,4.0,4.5,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,8.158386237732891,2.1583862377328913
141,236,Maupay Neal,A,5.0,9.0,4.43,4.5,4.38,23,3,28,0.7,0.0,0.74,1,0,1,0.48,0.33,0.46,1041,95,1270,45.26,31.67,45.36,1041.0,1270.0,7.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,6.0,0.692,404.0,5.0,5.0,37.78,11.0,0.0,0.0,4.0,4.5,4.375,4.5,4.5,4.5,0.0,0.0,4.0,4.0,4.0,5.0,4.5,4.5,0.0,0.0,4.5,4.0,5.0,3.5,4.5,4.5,4.5,4.0,4.0,3.5,4.0,7.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.5,0.0,3,8,8.401745428933232,3.401745428933232
142,237,Calvert-Lewin Dominic,A,3.0,6.0,4.38,4.5,4.53,12,1,19,0.96,0.0,1.05,1,0,3,0.83,1.0,0.84,824,89,1346,68.67,89.0,70.84,824.0,449.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.6489,276.0,2.0,1.0,41.33,17.0,0.0,0.0,3.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.0,3.5,4.5,0.0,0.0,4.5,4.0,7.0,3.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,0.0,0.0,0.0,6.0,1,1,4.6318915475378875,1.6318915475378875
143,255,Sabitzer Marcel,MO,7.0,9.0,5.5,0.0,5.5,8,0,8,0.93,0.0,0.93,0,0,0,0.75,0.0,0.75,511,0,511,63.88,0.0,63.88,0.0,0.0,0.0,1000.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.7796,333.0,5.0,7.0,50.82,6.0,0.0,0.0,0.0,5.0,5.583333333333333,0.0,0.0,6.0,4.0,0.0,0.0,4.5,6.5,6.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,10.623698788123358,3.6236987881233578
144,256,Ayari Yasin,MO,1.0,1.0,5.5,0.0,5.5,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,0,10,10.0,0.0,10.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,12.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.9992931531196745,0.9992931531196745
145,259,Kebano Neeskens,MO,1.0,1.0,5.46,5.0,5.46,13,1,13,0.56,0.0,0.56,0,0,0,0.69,0.0,0.69,720,1,720,55.38,1.0,55.38,0.0,0.0,0.0,1000.0,3.0,0.0,0.0,0.0,3.0,2.0,7.0,0.8281,318.0,1.0,5.0,42.53,8.0,0.0,0.0,5.5,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,6.0,5.0,5.5,6.5,5.0,0.0,4.5,6.0,5.5,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.18025701428298,3.1802570142829802
146,282,Fernández Enzo,MO,11.0,15.0,5.23,5.15,5.23,11,10,11,0.79,0.78,0.79,0,0,0,1.0,1.0,1.0,951,861,951,86.45,86.1,86.45,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.8738,1024.0,12.0,22.0,52.5,7.0,0.0,0.0,0.0,4.5,5.055555555555555,0.0,4.5,5.0,4.0,5.0,6.5,4.5,5.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,10.840656870804807,-0.159343129195193
147,289,João Moutinho,MO,12.0,12.0,5.18,5.18,5.11,30,30,38,0.56,0.56,0.63,0,0,0,0.67,0.67,0.74,1781,1781,2496,59.37,59.37,65.68,0.0,0.0,0.0,1000.0,4.5,0.0,0.0,0.0,2.0,3.0,9.0,0.8264,1265.0,18.0,31.0,46.86,30.0,0.0,0.0,5.0,5.0,5.25,4.5,5.0,5.0,5.5,5.5,5.5,5.5,5.0,5.0,6.0,5.5,5.5,6.0,6.0,5.0,6.0,4.5,4.5,5.5,4.0,5.0,5.0,5.0,4.0,5.0,4.5,5.5,6.0,5.5,5.0,0.0,0.0,5.0,5.5,4.0,4.5,5.0,3.5,4,10,12.358005374878507,0.35800537487850725
148,307,Elyounoussi Mohamed,MO,10.0,0.0,5.11,6.0,4.97,28,1,36,0.71,0.0,0.81,0,0,0,0.86,1.0,0.83,1946,90,2479,69.5,90.0,68.86,0.0,0.0,0.0,1000.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,0.6919,913.0,23.0,25.0,43.14,33.0,0.0,0.0,6.0,5.166666666666667,5.142857142857143,6.0,0.0,5.0,4.5,5.5,0.0,4.5,5.0,5.5,0.0,4.5,4.5,5.0,4.0,5.5,5.0,4.0,4.5,5.0,6.0,6.0,6.5,5.0,5.0,4.5,5.0,5.0,7.0,5.0,5.5,4.5,0.0,3.5,4.5,4.5,5.0,0.0,6.0,3,7,10.791866654686709,0.791866654686709
149,309,Smith Rowe Emile,MO,5.0,5.0,5.11,0.0,5.06,9,0,18,0.42,0.0,0.62,0,0,1,0.0,0.0,0.28,115,0,531,12.78,0.0,29.5,0.0,531.0,6.5,1000.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.828,85.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,5.0,5.333333333333333,0.0,0.0,0.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,5.0,0.0,5.5,5.0,0.0,0.0,4.5,5.0,5.0,5.0,5.5,1,3,5.911629395811818,0.9116293958118176
150,312,Jones Curtis,MO,7.0,7.0,5.09,5.67,5.21,11,3,14,0.66,1.15,0.64,0,0,0,0.45,1.0,0.57,499,231,713,45.36,77.0,50.93,0.0,0.0,0.0,1000.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.8929,435.0,1.0,6.0,50.7,5.0,0.0,0.0,0.0,5.666666666666667,5.5,5.0,7.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,3,4,7.955970137390622,0.9559701373906222
151,320,Djenepo Moussa,MO,1.0,3.0,5.07,0.0,5.0,14,0,15,0.55,0.0,0.6,0,0,0,0.43,0.0,0.4,623,0,641,44.5,0.0,42.73,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.7405,356.0,11.0,9.0,52.48,6.0,0.0,0.0,5.0,5.75,5.75,0.0,5.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.5,5.0,5.0,6.0,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,2,2,6.69711598855992,5.69711598855992
152,321,Anderson Elliot,MO,8.0,0.0,5.07,0.0,5.07,15,0,15,0.26,0.0,0.26,0,0,0,0.07,0.0,0.07,200,0,200,13.33,0.0,13.33,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5856,174.0,4.0,5.0,50.85,4.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.5,0.0,0.0,0.0,5.0,4.5,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,5.5,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,8.311185448381389,0.31118544838138895
